-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0
-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0
-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0
-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	4	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	36	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	68	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	4	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0
-2	6	0	-2	6	0	-2	6	32	-2	6	6	0	1	2	-2	6	8	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	36	-2	6	100	-2	6	102	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	108	-2	6	100	-2	6	68	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	34	0	1	2	-2	6	108	-2	6	68	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0
-2	6	0	-2	6	0	-2	6	2	0	1	2	-2	6	9	-2	6	-128	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	36	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	100	-2	6	68	-2	6	64	-2	6	0	-2	6	32	-2	6	36	-2	6	100	-2	6	102	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	108	-2	6	100	-2	6	68	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	18	0	1	2	0	1	2	0	1	2	-2	6	76	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0
-2	6	0	-2	6	0	-2	6	16	-2	6	1	-2	6	-128	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	38	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	108	-2	6	100	-2	6	102	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	108	-2	6	68	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	16	-2	6	17	-2	6	-77	0	1	2	0	1	2	-2	6	72	-2	6	0	-2	6	0	-2	6	0	-2	6	0
-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	38	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	76	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	18	0	1	2	0	1	2	-2	6	-56	-2	6	0	-2	6	0	-2	6	0	-2	6	0
-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	34	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	76	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	16	-2	6	51	0	1	2	-2	6	-56	-2	6	0	-2	6	0	-2	6	0	-2	6	0
-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	54	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2	-2	6	76	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	50	0	1	2	-2	6	-56	-2	6	0	-2	6	0	-2	6	0	-2	6	0
